"X","trialNum","rt","subject","condition","Focal1","Focal2","Focal3","ParticipantNum","InducerL","InducerR","ConcurrentL","ConcurrentR","choice","DataSet"
83,84,4585,"8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed","4","Amp-Pulse-H","Amp-Pulse-L","Speed-SP2-H","Speed-SP2-L",1,"Main"
84,85,4327,"8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed","4","Noise-Tone-H","Noise-Tone-L","Affect-EB-H","Affect-EB-L",1,"Main"
85,86,3845,"8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed","4","Pitch-Tone-H","Pitch-Tone-L","Speed-SP2-L","Speed-SP2-H",1,"Main"
86,87,5378,"8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed","4","Noise-Hum-H","Noise-Hum-L","Amp-Pulse-L","Amp-Pulse-H",1,"Main"
87,88,3358,"8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed","4","Shape-BK2-H","Shape-BK2-L","Color-YB-L","Color-YB-H",1,"Main"
88,89,2802,"8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed","4","Speed-SP4-H","Speed-SP4-L","Affect-EB-L","Affect-EB-H",1,"Main"
89,90,4739,"8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed","4","Shape-BK2-L","Shape-BK2-H","Noise-Piano-L","Noise-Piano-H",1,"Main"
90,91,3625,"8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed","4","Size-Triangles-H","Size-Triangles-L","Noise-Piano-H","Noise-Piano-L",0,"Main"
91,92,4368,"8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed","4","Color-YB-H","Color-YB-L","Noise-Pulse-H","Noise-Pulse-L",1,"Main"
92,93,6195,"8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed","4","Speed-SP1-H","Speed-SP1-L","Noise-Pulse-L","Noise-Pulse-H",0,"Main"
93,94,5072,"8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed","4","Amp-Pulse-H","Amp-Pulse-L","Shape-BK1-H","Shape-BK1-L",0,"Main"
94,95,2747,"8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed","4","Size-Triangles-H","Size-Triangles-L","Speed-SP1-L","Speed-SP1-H",0,"Main"
95,96,3858,"8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed","4","Shape-BK2-L","Shape-BK2-H","Pitch-Tone-H","Pitch-Tone-L",1,"Main"
0,1,7678,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP1-H","Speed-SP1-L","Color-RG-H","Color-RG-L",1,"Main"
1,2,7931,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Piano-H","Noise-Piano-L","Brightness-Squares-H","Brightness-Squares-L",0,"Main"
2,3,6544,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP3-L","Speed-SP3-H","Amp-Hum-L","Amp-Hum-H",0,"Main"
3,4,11301,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Pulse-H","Noise-Pulse-L","Pitch-Pulse-H","Pitch-Pulse-L",1,"Main"
4,5,7898,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Amp-Hum-L","Amp-Hum-H","Shape-BK4-H","Shape-BK4-L",1,"Main"
5,6,5789,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK1-L","Shape-BK1-H","Affect-SC-H","Affect-SC-L",1,"Main"
6,7,4031,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Color-RG-H","Color-RG-L","Shape-BK4-H","Shape-BK4-L",0,"Main"
7,8,5098,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Pitch-Pulse-L","Pitch-Pulse-H","Speed-SP2-L","Speed-SP2-H",0,"Main"
8,9,5552,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Pulse-L","Noise-Pulse-H","Affect-SC-H","Affect-SC-L",0,"Main"
9,10,7431,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Piano-H","Noise-Piano-L","Speed-SP4-L","Speed-SP4-H",1,"Main"
10,11,5845,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Brightness-Squares-L","Brightness-Squares-H","Noise-Hum-H","Noise-Hum-L",0,"Main"
11,12,7499,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK3-H","Shape-BK3-L","Pitch-Pulse-L","Pitch-Pulse-H",0,"Main"
12,13,10010,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Tone-H","Noise-Tone-L","Shape-BK2-H","Shape-BK2-L",0,"Main"
13,14,7594,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Piano-H","Noise-Piano-L","Shape-BK1-L","Shape-BK1-H",1,"Main"
14,15,5006,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Pulse-L","Noise-Pulse-H","Color-RG-H","Color-RG-L",0,"Main"
15,16,4395,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK1-L","Shape-BK1-H","Color-RG-H","Color-RG-L",1,"Main"
16,17,3641,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Brightness-Squares-L","Brightness-Squares-H","Shape-BK2-H","Shape-BK2-L",0,"Main"
17,18,3828,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP1-L","Speed-SP1-H","Affect-SC-H","Affect-SC-L",1,"Main"
18,19,3852,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK3-H","Shape-BK3-L","Speed-SP4-L","Speed-SP4-H",1,"Main"
19,20,4064,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP4-L","Speed-SP4-H","Shape-BK4-L","Shape-BK4-H",0,"Main"
20,21,6512,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Brightness-Squares-L","Brightness-Squares-H","Speed-SP4-L","Speed-SP4-H",0,"Main"
21,22,4681,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Size-Squares-L","Size-Squares-H","Shape-BK2-L","Shape-BK2-H",0,"Main"
22,23,9443,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Piano-H","Noise-Piano-L","Pitch-Pulse-L","Pitch-Pulse-H",0,"Main"
23,24,4249,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Affect-SC-H","Affect-SC-L","Speed-SP2-H","Speed-SP2-L",0,"Main"
24,25,3199,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP4-H","Speed-SP4-L","Shape-BK2-H","Shape-BK2-L",0,"Main"
25,26,7103,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK3-L","Shape-BK3-H","Size-Squares-H","Size-Squares-L",0,"Main"
26,27,3312,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Size-Squares-L","Size-Squares-H","Shape-BK4-H","Shape-BK4-L",0,"Main"
27,28,5597,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK1-L","Shape-BK1-H","Amp-Hum-L","Amp-Hum-H",0,"Main"
28,29,9239,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Piano-L","Noise-Piano-H","Affect-SC-L","Affect-SC-H",0,"Main"
29,30,9117,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP4-H","Speed-SP4-L","Noise-Hum-H","Noise-Hum-L",0,"Main"
30,31,3480,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Color-RG-H","Color-RG-L","Shape-BK2-L","Shape-BK2-H",1,"Main"
31,32,5489,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Size-Squares-H","Size-Squares-L","Speed-SP2-L","Speed-SP2-H",0,"Main"
32,33,6464,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Tone-L","Noise-Tone-H","Speed-SP2-L","Speed-SP2-H",0,"Main"
33,34,6867,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Tone-L","Noise-Tone-H","Speed-SP4-H","Speed-SP4-L",0,"Main"
34,35,4934,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK1-L","Shape-BK1-H","Noise-Hum-H","Noise-Hum-L",1,"Main"
35,36,6849,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP3-H","Speed-SP3-L","Pitch-Pulse-L","Pitch-Pulse-H",0,"Main"
36,37,6606,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Size-Squares-H","Size-Squares-L","Noise-Hum-L","Noise-Hum-H",1,"Main"
37,38,3832,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK1-L","Shape-BK1-H","Size-Squares-H","Size-Squares-L",1,"Main"
38,39,4207,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP1-L","Speed-SP1-H","Brightness-Squares-L","Brightness-Squares-H",0,"Main"
39,40,4210,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Color-RG-H","Color-RG-L","Noise-Tone-H","Noise-Tone-L",0,"Main"
40,41,6486,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Amp-Hum-H","Amp-Hum-L","Noise-Tone-H","Noise-Tone-L",1,"Main"
41,42,5740,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP3-L","Speed-SP3-H","Brightness-Squares-H","Brightness-Squares-L",1,"Main"
42,43,5999,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Piano-L","Noise-Piano-H","Color-RG-H","Color-RG-L",1,"Main"
43,44,3970,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Tone-L","Noise-Tone-H","Shape-BK4-L","Shape-BK4-H",0,"Main"
44,45,4157,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Pulse-L","Noise-Pulse-H","Size-Squares-L","Size-Squares-H",0,"Main"
45,46,4987,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK1-H","Shape-BK1-L","Noise-Tone-H","Noise-Tone-L",0,"Main"
46,47,4459,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Affect-SC-L","Affect-SC-H","Shape-BK4-H","Shape-BK4-L",1,"Main"
47,48,3166,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK1-L","Shape-BK1-H","Speed-SP4-L","Speed-SP4-H",0,"Main"
48,49,3010,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Color-RG-H","Color-RG-L","Speed-SP2-L","Speed-SP2-H",1,"Main"
49,50,4888,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Brightness-Squares-H","Brightness-Squares-L","Speed-SP2-H","Speed-SP2-L",1,"Main"
50,51,2537,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Affect-SC-H","Affect-SC-L","Shape-BK2-L","Shape-BK2-H",1,"Main"
51,52,5608,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP1-H","Speed-SP1-L","Pitch-Pulse-L","Pitch-Pulse-H",1,"Main"
52,53,6112,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Brightness-Squares-H","Brightness-Squares-L","Noise-Tone-L","Noise-Tone-H",0,"Main"
53,54,8837,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Piano-L","Noise-Piano-H","Amp-Hum-H","Amp-Hum-L",1,"Main"
54,55,5856,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK1-H","Shape-BK1-L","Pitch-Pulse-L","Pitch-Pulse-H",0,"Main"
55,56,9767,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Pitch-Pulse-L","Pitch-Pulse-H","Noise-Hum-H","Noise-Hum-L",0,"Main"
56,57,4167,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Pitch-Pulse-H","Pitch-Pulse-L","Shape-BK4-L","Shape-BK4-H",0,"Main"
57,58,3696,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK3-L","Shape-BK3-H","Affect-SC-L","Affect-SC-H",0,"Main"
58,59,12713,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Amp-Hum-H","Amp-Hum-L","Speed-SP4-L","Speed-SP4-H",0,"Main"
59,60,4435,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Affect-SC-H","Affect-SC-L","Noise-Hum-L","Noise-Hum-H",1,"Main"
60,61,3809,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Affect-SC-L","Affect-SC-H","Noise-Tone-H","Noise-Tone-L",1,"Main"
61,62,3779,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK1-H","Shape-BK1-L","Speed-SP4-H","Speed-SP4-L",0,"Main"
62,63,4129,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK3-L","Shape-BK3-H","Color-RG-H","Color-RG-L",1,"Main"
63,64,4075,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Amp-Hum-L","Amp-Hum-H","Shape-BK2-L","Shape-BK2-H",1,"Main"
64,65,8919,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Pulse-H","Noise-Pulse-L","Speed-SP4-H","Speed-SP4-L",0,"Main"
65,66,4459,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP1-H","Speed-SP1-L","Noise-Tone-H","Noise-Tone-L",0,"Main"
66,67,5403,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK1-H","Shape-BK1-L","Brightness-Squares-L","Brightness-Squares-H",0,"Main"
67,68,8487,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Pulse-L","Noise-Pulse-H","Amp-Hum-L","Amp-Hum-H",1,"Main"
68,69,3572,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK3-H","Shape-BK3-L","Noise-Tone-H","Noise-Tone-L",0,"Main"
69,70,5303,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK3-H","Shape-BK3-L","Brightness-Squares-L","Brightness-Squares-H",1,"Main"
70,71,9455,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Piano-L","Noise-Piano-H","Size-Squares-H","Size-Squares-L",1,"Main"
71,72,3915,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Color-RG-L","Color-RG-H","Noise-Hum-L","Noise-Hum-H",0,"Main"
72,73,4654,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Size-Squares-L","Size-Squares-H","Noise-Tone-H","Noise-Tone-L",1,"Main"
73,74,4194,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK1-L","Shape-BK1-H","Noise-Tone-L","Noise-Tone-H",0,"Main"
74,75,11303,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Amp-Hum-H","Amp-Hum-L","Noise-Hum-L","Noise-Hum-H",1,"Main"
75,76,5707,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK3-L","Shape-BK3-H","Amp-Hum-H","Amp-Hum-L",1,"Main"
76,77,4296,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP3-H","Speed-SP3-L","Color-RG-L","Color-RG-H",1,"Main"
77,78,5487,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Brightness-Squares-L","Brightness-Squares-H","Shape-BK4-L","Shape-BK4-H",0,"Main"
78,79,7777,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Amp-Hum-H","Amp-Hum-L","Speed-SP2-H","Speed-SP2-L",0,"Main"
79,80,5706,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Pitch-Pulse-H","Pitch-Pulse-L","Shape-BK2-H","Shape-BK2-L",1,"Main"
80,81,5916,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP3-L","Speed-SP3-H","Shape-BK1-L","Shape-BK1-H",0,"Main"
81,82,3435,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP1-L","Speed-SP1-H","Shape-BK1-L","Shape-BK1-H",0,"Main"
82,83,3524,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP3-L","Speed-SP3-H","Affect-SC-H","Affect-SC-L",1,"Main"
83,84,4081,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Shape-BK1-L","Shape-BK1-H","Speed-SP2-H","Speed-SP2-L",1,"Main"
84,85,5893,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Size-Squares-L","Size-Squares-H","Speed-SP4-H","Speed-SP4-L",0,"Main"
85,86,6599,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Pitch-Pulse-H","Pitch-Pulse-L","Speed-SP4-H","Speed-SP4-L",1,"Main"
86,87,4874,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Pulse-H","Noise-Pulse-L","Shape-BK1-H","Shape-BK1-L",1,"Main"
87,88,5207,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP3-H","Speed-SP3-L","Noise-Tone-L","Noise-Tone-H",1,"Main"
88,89,8390,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Pitch-Pulse-H","Pitch-Pulse-L","Noise-Tone-L","Noise-Tone-H",1,"Main"
89,90,4619,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP4-H","Speed-SP4-L","Noise-Tone-L","Noise-Tone-H",1,"Main"
90,91,2795,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Affect-SC-L","Affect-SC-H","Speed-SP4-L","Speed-SP4-H",0,"Main"
91,92,6903,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Noise-Pulse-H","Noise-Pulse-L","Brightness-Squares-L","Brightness-Squares-H",0,"Main"
92,93,7524,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP1-L","Speed-SP1-H","Amp-Hum-H","Amp-Hum-L",0,"Main"
93,94,3207,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Color-RG-H","Color-RG-L","Speed-SP4-H","Speed-SP4-L",0,"Main"
94,95,4666,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP3-H","Speed-SP3-L","Size-Squares-L","Size-Squares-H",0,"Main"
95,96,2870,"8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed","1","Speed-SP1-H","Speed-SP1-L","Size-Squares-L","Size-Squares-H",0,"Main"
0,1,7949,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Pitch-Pulse-L","Pitch-Pulse-H","Size-Diamonds-L","Size-Diamonds-H",0,"Main"
1,2,4901,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Color-RB-L","Color-RB-H","Size-Triangles-L","Size-Triangles-H",0,"Main"
2,3,8897,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Speed-SP3-L","Speed-SP3-H","Pitch-Pulse-L","Pitch-Pulse-H",1,"Main"
3,4,9344,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Amp-Pulse-H","Amp-Pulse-L","Pitch-Hum-H","Pitch-Hum-L",1,"Main"
4,5,10211,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Affect-SC-L","Affect-SC-H","Pitch-Pulse-H","Pitch-Pulse-L",0,"Main"
5,6,12307,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Pitch-Piano-H","Pitch-Piano-L","Color-RB-H","Color-RB-L",1,"Main"
6,7,6371,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Size-Circles-L","Size-Circles-H","Affect-SC-H","Affect-SC-L",1,"Main"
7,8,9027,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Shape-BK3-H","Shape-BK3-L","Pitch-Hum-H","Pitch-Hum-L",1,"Main"
8,9,14125,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Size-Squares-L","Size-Squares-H","Brightness-Circles-L","Brightness-Circles-H",0,"Main"
9,10,30074,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Size-Circles-H","Size-Circles-L","Pitch-Pulse-H","Pitch-Pulse-L",1,"Main"
10,11,8189,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Brightness-Circles-H","Brightness-Circles-L","Color-RB-L","Color-RB-H",1,"Main"
11,12,3301,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Shape-BK3-H","Shape-BK3-L","Color-RG-H","Color-RG-L",0,"Main"
12,13,6924,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Size-Circles-L","Size-Circles-H","Shape-BK3-H","Shape-BK3-L",1,"Main"
13,14,3197,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Color-YB-H","Color-YB-L","Shape-BK3-L","Shape-BK3-H",1,"Main"
14,15,6321,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Pitch-Pulse-H","Pitch-Pulse-L","Color-RB-H","Color-RB-L",1,"Main"
15,16,3667,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Color-YB-H","Color-YB-L","Affect-SC-H","Affect-SC-L",0,"Main"
16,17,6284,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Pitch-Tone-H","Pitch-Tone-L","Shape-BK3-L","Shape-BK3-H",1,"Main"
17,18,11009,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Size-Squares-L","Size-Squares-H","Pitch-Pulse-H","Pitch-Pulse-L",0,"Main"
18,19,11932,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Brightness-Circles-H","Brightness-Circles-L","Size-Diamonds-L","Size-Diamonds-H",1,"Main"
19,20,2853,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Affect-SC-H","Affect-SC-L","Size-Triangles-L","Size-Triangles-H",1,"Main"
20,21,7379,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Color-RY-H","Color-RY-L","Noise-Hum-L","Noise-Hum-H",1,"Main"
21,22,6726,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Color-YB-L","Color-YB-H","Speed-SP3-L","Speed-SP3-H",0,"Main"
22,23,55914,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Color-RY-L","Color-RY-H","Affect-SC-L","Affect-SC-H",0,"Main"
23,24,7979,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Amp-Pulse-H","Amp-Pulse-L","Color-RG-H","Color-RG-L",0,"Main"
24,25,3404,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Shape-BK3-L","Shape-BK3-H","Size-Triangles-L","Size-Triangles-H",0,"Main"
25,26,20859,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Pitch-Tone-L","Pitch-Tone-H","Affect-SC-H","Affect-SC-L",1,"Main"
26,27,3971,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Size-Squares-H","Size-Squares-L","Affect-SC-L","Affect-SC-H",1,"Main"
27,28,16643,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Brightness-Circles-L","Brightness-Circles-H","Pitch-Pulse-L","Pitch-Pulse-H",1,"Main"
28,29,19905,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Pitch-Tone-L","Pitch-Tone-H","Size-Squares-L","Size-Squares-H",0,"Main"
29,30,14611,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Speed-SP3-H","Speed-SP3-L","Color-RG-L","Color-RG-H",1,"Main"
30,31,4188,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Size-Squares-H","Size-Squares-L","Amp-Pulse-L","Amp-Pulse-H",1,"Main"
31,32,2549,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Color-RY-H","Color-RY-L","Size-Squares-L","Size-Squares-H",1,"Main"
32,33,5192,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Noise-Hum-L","Noise-Hum-H","Color-RB-H","Color-RB-L",1,"Main"
33,34,3476,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Shape-BK3-H","Shape-BK3-L","Size-Diamonds-H","Size-Diamonds-L",0,"Main"
34,35,7748,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Pitch-Tone-H","Pitch-Tone-L","Speed-SP3-H","Speed-SP3-L",0,"Main"
35,36,2924,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Color-RY-L","Color-RY-H","Brightness-Circles-H","Brightness-Circles-L",1,"Main"
36,37,4652,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Pitch-Pulse-H","Pitch-Pulse-L","Color-RG-L","Color-RG-H",0,"Main"
37,38,8753,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Pitch-Piano-H","Pitch-Piano-L","Affect-SC-L","Affect-SC-H",0,"Main"
38,39,7098,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Noise-Hum-L","Noise-Hum-H","Pitch-Pulse-H","Pitch-Pulse-L",0,"Main"
39,40,12803,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Speed-SP3-H","Speed-SP3-L","Pitch-Hum-H","Pitch-Hum-L",1,"Main"
40,41,6467,"8GGyKROVcn","Pitch-Size-Color-11","Pitch","Size","Color","11","Size-Circles-L","Size-Circles-H","Color-RB-H","Color-RB-L",1,"Main"
