"DataSet","Subject","Condition","Focal 1","Focal 2","Focal 3","TrialNum","Inducer","Concurrent","Comparison","Response"
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",19,"Noise","Affect EB","Affect EB-Noise",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",20,"Brightness","Affect HS","Affect HS-Brightness",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",21,"Amp","Color YB","Amp-Color YB",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",22,"Speed","Amp","Amp-Speed",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",23,"Shape","Brightness","Brightness-Shape",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",24,"Amp","Color YB","Amp-Color YB",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",25,"Shape","Amp","Amp-Shape",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",26,"Affect HS","Amp","Affect HS-Amp",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",27,"Size","Brightness","Brightness-Size",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",28,"Shape","Affect EB","Affect EB-Shape",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",29,"Brightness","Pitch","Brightness-Pitch",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",30,"Affect HS","Brightness","Affect HS-Brightness",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",31,"Amp","Affect HS","Affect HS-Amp",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",32,"Brightness","Amp","Amp-Brightness",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",33,"Affect PD","Noise","Affect PD-Noise",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",34,"Speed","Affect HS","Affect HS-Speed",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",35,"Size","Brightness","Brightness-Size",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",36,"Amp","Shape","Amp-Shape",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",37,"Speed","Affect EB","Affect EB-Speed",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",38,"Amp","Speed","Amp-Speed",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",39,"Amp","Affect HS","Affect HS-Amp",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",40,"Size","Affect EB","Affect EB-Size",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",41,"Affect SC","Color YB","Affect SC-Color YB",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",42,"Pitch","Affect HS","Affect HS-Pitch",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",43,"Affect PD","Size","Affect PD-Size",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",44,"Shape","Amp","Amp-Shape",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",45,"Noise","Affect HS","Affect HS-Noise",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",46,"Speed","Brightness","Brightness-Speed",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",47,"Brightness","Color YB","Brightness-Color YB",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",48,"Amp","Brightness","Amp-Brightness",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",49,"Affect HS","Brightness","Affect HS-Brightness",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",50,"Size","Amp","Amp-Size",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",51,"Affect SC","Size","Affect SC-Size",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",52,"Amp","Speed","Amp-Speed",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",53,"Brightness","Color YB","Brightness-Color YB",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",54,"Speed","Amp","Amp-Speed",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",55,"Noise","Brightness","Brightness-Noise",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",56,"Size","Amp","Amp-Size",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",57,"Affect PD","Amp","Affect PD-Amp",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",58,"Amp","Brightness","Amp-Brightness",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",59,"Noise","Brightness","Brightness-Noise",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",60,"Amp","Shape","Amp-Shape",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",61,"Affect SC","Shape","Affect SC-Shape",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",62,"Shape","Affect HS","Affect HS-Shape",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",63,"Size","Affect HS","Affect HS-Size",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",64,"Pitch","Affect EB","Affect EB-Pitch",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",65,"Brightness","Affect HS","Affect HS-Brightness",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",66,"Amp","Pitch","Amp-Pitch",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",67,"Affect SC","Speed","Affect SC-Speed",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",68,"Brightness","Speed","Brightness-Speed",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",69,"Brightness","Affect EB","Affect EB-Brightness",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",70,"Amp","Pitch","Amp-Pitch",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",71,"Amp","Noise","Amp-Noise",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",72,"Brightness","Amp","Amp-Brightness",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",73,"Brightness","Size","Brightness-Size",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",74,"Brightness","Size","Brightness-Size",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",75,"Brightness","Shape","Brightness-Shape",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",76,"Brightness","Pitch","Brightness-Pitch",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",77,"Color YB","Brightness","Brightness-Color YB",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",78,"Brightness","Amp","Amp-Brightness",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",79,"Noise","Amp","Amp-Noise",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",80,"Amp","Noise","Amp-Noise",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",81,"Pitch","Brightness","Brightness-Pitch",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",82,"Affect SC","Brightness","Affect SC-Brightness",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",83,"Brightness","Speed","Brightness-Speed",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",84,"Amp","Affect EB","Affect EB-Amp",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",85,"Color YB","Affect HS","Affect HS-Color YB",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",86,"Brightness","Shape","Brightness-Shape",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",87,"Affect PD","Color YB","Affect PD-Color YB",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",88,"Amp","Brightness","Amp-Brightness",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",89,"Pitch","Amp","Amp-Pitch",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",90,"Affect SC","Amp","Affect SC-Amp",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",91,"Amp","Brightness","Amp-Brightness",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",92,"Brightness","Noise","Brightness-Noise",0
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",93,"Color YB","Affect EB","Affect EB-Color YB",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",94,"Noise","Amp","Amp-Noise",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",95,"Affect PD","Speed","Affect PD-Speed",1
"Main","7JckWf8MN0","Brightness-Amp-Affect-7","Brightness","Amp","Affect",96,"Shape","Brightness","Brightness-Shape",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",1,"Shape","Affect EB","Affect EB-Shape",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",2,"Speed","Size","Size-Speed",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",3,"Pitch","Noise","Noise-Pitch",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",4,"Speed","Amp","Amp-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",5,"Speed","Noise","Noise-Speed",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",6,"Pitch","Speed","Pitch-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",7,"Shape","Noise","Noise-Shape",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",8,"Noise","Amp","Amp-Noise",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",9,"Speed","Noise","Noise-Speed",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",10,"Affect EB","Shape","Affect EB-Shape",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",11,"Brightness","Shape","Brightness-Shape",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",12,"Speed","Shape","Shape-Speed",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",13,"Shape","Brightness","Brightness-Shape",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",14,"Speed","Shape","Shape-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",15,"Shape","Amp","Amp-Shape",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",16,"Shape","Speed","Shape-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",17,"Speed","Pitch","Pitch-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",18,"Noise","Shape","Noise-Shape",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",19,"Speed","Amp","Amp-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",20,"Speed","Size","Size-Speed",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",21,"Noise","Shape","Noise-Shape",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",22,"Speed","Brightness","Brightness-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",23,"Affect EB","Shape","Affect EB-Shape",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",24,"Speed","Color YB","Color YB-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",25,"Shape","Speed","Shape-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",26,"Affect EB","Speed","Affect EB-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",27,"Brightness","Speed","Brightness-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",28,"Pitch","Noise","Noise-Pitch",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",29,"Color YB","Shape","Color YB-Shape",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",30,"Amp","Noise","Amp-Noise",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",31,"Noise","Size","Noise-Size",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",32,"Size","Shape","Shape-Size",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",33,"Noise","Color YB","Color YB-Noise",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",34,"Size","Shape","Shape-Size",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",35,"Shape","Affect EB","Affect EB-Shape",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",36,"Noise","Brightness","Brightness-Noise",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",37,"Speed","Noise","Noise-Speed",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",38,"Speed","Brightness","Brightness-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",39,"Shape","Size","Shape-Size",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",40,"Shape","Brightness","Brightness-Shape",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",41,"Brightness","Speed","Brightness-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",42,"Shape","Amp","Amp-Shape",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",43,"Noise","Pitch","Noise-Pitch",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",44,"Pitch","Shape","Pitch-Shape",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",45,"Noise","Color YB","Color YB-Noise",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",46,"Shape","Noise","Noise-Shape",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",47,"Color YB","Noise","Color YB-Noise",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",48,"Color YB","Speed","Color YB-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",49,"Speed","Shape","Shape-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",50,"Shape","Pitch","Pitch-Shape",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",51,"Amp","Noise","Amp-Noise",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",52,"Amp","Shape","Amp-Shape",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",53,"Affect EB","Speed","Affect EB-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",54,"Noise","Shape","Noise-Shape",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",55,"Pitch","Shape","Pitch-Shape",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",56,"Brightness","Noise","Brightness-Noise",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",57,"Amp","Speed","Amp-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",58,"Speed","Pitch","Pitch-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",59,"Noise","Pitch","Noise-Pitch",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",60,"Affect EB","Noise","Affect EB-Noise",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",61,"Color YB","Speed","Color YB-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",62,"Size","Speed","Size-Speed",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",63,"Shape","Color YB","Color YB-Shape",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",64,"Brightness","Shape","Brightness-Shape",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",65,"Noise","Size","Noise-Size",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",66,"Brightness","Noise","Brightness-Noise",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",67,"Noise","Shape","Noise-Shape",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",68,"Shape","Size","Shape-Size",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",69,"Speed","Color YB","Color YB-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",70,"Shape","Noise","Noise-Shape",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",71,"Noise","Speed","Noise-Speed",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",72,"Noise","Brightness","Brightness-Noise",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",73,"Color YB","Shape","Color YB-Shape",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",74,"Speed","Affect EB","Affect EB-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",75,"Shape","Speed","Shape-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",76,"Affect EB","Noise","Affect EB-Noise",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",77,"Speed","Shape","Shape-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",78,"Size","Noise","Noise-Size",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",79,"Noise","Speed","Noise-Speed",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",80,"Noise","Affect EB","Affect EB-Noise",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",81,"Shape","Speed","Shape-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",82,"Noise","Speed","Noise-Speed",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",83,"Noise","Speed","Noise-Speed",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",84,"Amp","Speed","Amp-Speed",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",85,"Noise","Affect EB","Affect EB-Noise",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",86,"Pitch","Speed","Pitch-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",87,"Noise","Amp","Amp-Noise",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",88,"Shape","Color YB","Color YB-Shape",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",89,"Speed","Affect EB","Affect EB-Speed",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",90,"Shape","Noise","Noise-Shape",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",91,"Size","Noise","Noise-Size",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",92,"Color YB","Noise","Color YB-Noise",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",93,"Speed","Noise","Noise-Speed",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",94,"Amp","Shape","Amp-Shape",1
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",95,"Size","Speed","Size-Speed",0
"Main","8a0mPUiYhL","Noise-Shape-Speed-4","Noise","Shape","Speed",96,"Shape","Pitch","Pitch-Shape",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",1,"Speed","Color RG","Color RG-Speed",0
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",2,"Noise","Brightness","Brightness-Noise",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",3,"Speed","Amp","Amp-Speed",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",4,"Noise","Pitch","Noise-Pitch",0
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",5,"Amp","Shape","Amp-Shape",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",6,"Shape","Affect SC","Affect SC-Shape",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",7,"Color RG","Shape","Color RG-Shape",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",8,"Pitch","Speed","Pitch-Speed",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",9,"Noise","Affect SC","Affect SC-Noise",0
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",10,"Noise","Speed","Noise-Speed",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",11,"Brightness","Noise","Brightness-Noise",0
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",12,"Shape","Pitch","Pitch-Shape",0
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",13,"Noise","Shape","Noise-Shape",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",14,"Noise","Shape","Noise-Shape",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",15,"Noise","Color RG","Color RG-Noise",0
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",16,"Shape","Color RG","Color RG-Shape",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",17,"Brightness","Shape","Brightness-Shape",0
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",18,"Speed","Affect SC","Affect SC-Speed",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",19,"Shape","Speed","Shape-Speed",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",20,"Speed","Shape","Shape-Speed",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",21,"Brightness","Speed","Brightness-Speed",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",22,"Size","Shape","Shape-Size",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",23,"Noise","Pitch","Noise-Pitch",0
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",24,"Affect SC","Speed","Affect SC-Speed",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",25,"Speed","Shape","Shape-Speed",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",26,"Shape","Size","Shape-Size",0
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",27,"Size","Shape","Shape-Size",0
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",28,"Shape","Amp","Amp-Shape",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",29,"Noise","Affect SC","Affect SC-Noise",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",30,"Speed","Noise","Noise-Speed",1
"Main","8DNXqOeSel","Noise-Shape-Speed-1","Noise","Shape","Speed",31,"Color RG","Shape","Color RG-Shape",1
